provincia_nombre,provincia_id,institucion_nombre,variable_nombre,variable_periodo,variable_tipo_proceso,variable_duracion_dias,variable_cantidad
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2016-2017,Todos,562,1
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2016-2017,Todos,563,1
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2016-2017,Todos,564,2
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2016-2017,Todos,566,2
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2016-2017,Todos,569,1
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2016-2017,Todos,573,2
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2016-2017,Todos,574,1
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2016-2017,Todos,575,3
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2016-2017,Todos,579,1
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2016-2017,Todos,582,1
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2016-2017,Todos,583,1
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2016-2017,Todos,586,1
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2016-2017,Todos,589,1
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2016-2017,Todos,590,1
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2016-2017,Todos,593,1
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2016-2017,Todos,594,1
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2016-2017,Todos,596,1
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2016-2017,Todos,597,4
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2016-2017,Todos,600,1
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2016-2017,Todos,601,1
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2016-2017,Todos,606,1
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2016-2017,Todos,613,2
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2016-2017,Todos,614,1
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2016-2017,Todos,615,2
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2016-2017,Todos,618,1
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2016-2017,Todos,619,1
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2016-2017,Todos,630,1
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2016-2017,Todos,631,2
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2016-2017,Todos,632,2
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2016-2017,Todos,636,2
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2016-2017,Todos,647,1
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2016-2017,Todos,650,1
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2016-2017,Todos,651,1
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2016-2017,Todos,668,1
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2016-2017,Todos,669,1
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2016-2017,Todos,670,1
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2016-2017,Todos,675,1
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2016-2017,Todos,676,1
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2016-2017,Todos,703,1
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Audiencia de imputación o declaración del imputado,2016-2017,Todos,718,1
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,1,5
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,2,6
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,3,6
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,4,11
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,5,10
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,6,17
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,7,20
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,8,24
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,9,25
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,10,17
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,11,22
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,12,20
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,13,19
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,14,29
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,15,34
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,16,32
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,17,16
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,18,20
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,19,10
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,20,16
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,21,15
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,22,20
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,23,9
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,24,16
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,25,19
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,26,15
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,27,11
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,28,9
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,29,11
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,30,15
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,31,8
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,32,6
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,33,6
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,34,13
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,35,4
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,36,13
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,37,2
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,38,5
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,39,8
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,40,6
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,41,5
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,42,9
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,43,9
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,44,5
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,45,4
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,46,8
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,47,7
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,48,12
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,49,6
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,50,5
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,51,6
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,52,6
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,53,7
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,54,7
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,55,7
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,56,7
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,57,11
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,58,8
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,59,9
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,60,10
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,61,10
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,62,11
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,63,11
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,64,6
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,65,12
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,66,6
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,67,7
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,68,7
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,69,13
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,70,9
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,71,7
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,72,12
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,73,12
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,74,7
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,75,10
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,76,10
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,77,13
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,78,11
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,79,11
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,80,8
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,81,17
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,82,10
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,83,8
Mendoza,50,Ministerio Público Fiscal,Fecha inicio - Acusación / Requerimiento de elevación a juicio,2016-2017,Todos,84,14
